dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps,label
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,3376,3716,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,279389228,4388,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,3826,1312,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,1,4568,279386950,0,1023,1023,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,4,4281,279389228,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,3,3376,3716,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,4484,261266486,0,1762,1762,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,3,4136,143928976,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,3590,3716,0,0,0,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,3,279389228,4281,0,0,0,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,4,419477970,4808,2074,0,2074,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,1,3896,1226,0,0,0,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,2,3826,1312,0,0,0,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,3,4808,419477900,0,2074,2074,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,4,3716,3590,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,279389228,4281,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,4136,143928976,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,3716,3590,0,0,0,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,2,4608,279386950,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,4,405194150,4724,1762,0,1762,1
10236,2,10.0.0.10,10.0.0.7,106175,110634350,353,403000000,3.53E+11,2,1931,6086,6341612,202,0,UDP,4,4388,279389158,0,0,0,1
10236,2,10.0.0.10,10.0.0.7,106175,110634350,353,403000000,3.53E+11,2,1931,6086,6341612,202,0,UDP,1,677971604,3048,1709,0,1709,1
10236,2,10.0.0.10,10.0.0.7,106175,110634350,353,403000000,3.53E+11,2,1931,6086,6341612,202,0,UDP,3,3376,3716,0,0,0,1
10236,2,10.0.0.10,10.0.0.7,106175,110634350,353,403000000,3.53E+11,2,1931,6086,6341612,202,0,UDP,2,3826,1242,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,3846,1472,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,4316,143926522,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,3826,1312,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,143928976,4136,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,4724,405194080,0,1762,1762,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,4538,279386950,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,3896,1226,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,3936,1472,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,3776,1402,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,684581010,3118,1762,0,1762,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,4,3716,3590,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,3756,1472,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,4,3716,3376,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,3621,1312,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,3,3590,3716,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,1,3936,1472,0,0,0,1
10326,2,10.0.0.10,10.0.0.7,126207,131507694,443,425000000,4.43E+11,2,1931,7431,7743102,247,0,UDP,3,3376,3716,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,3826,1312,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,1,3826,1472,0,0,0,1
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,1,455665987,2208,14993,0,14993,1
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,2,3413,3539,0,0,0,1
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,1,3649,1402,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,4,405194080,4724,1762,0,1762,1
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,2,3649,1242,0,0,0,1
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,4,3716,3590,0,0,0,1
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,4,3539,3199,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,1,3826,1472,0,0,0,1
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,3,4085,241982815,0,10289,10289,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,4,3716,3590,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,3,3716,3590,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,1,3936,1472,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,3,3590,3716,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,4,3716,3376,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,2,4608,279386950,0,0,0,1
10356,2,10.0.0.10,10.0.0.7,129999,135458958,473,427000000,4.73E+11,2,1931,3792,3951264,126,0,UDP,3,279389228,4281,0,0,0,1
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,2,3759,1402,0,0,0,1
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,4,3833,213686405,0,4704,4704,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,3,3749,78449539,0,3839,3839,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,3,3539,3413,0,0,0,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,2,3719,1242,0,0,0,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,4,3726,213686405,0,4704,4704,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,1,3669,1402,0,0,0,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,4,241982745,4085,10289,0,10289,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,2,3413,3539,0,0,0,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,3,78449539,3749,3839,0,3839,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,3,213687447,3833,4704,0,4704,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,4,241982815,4085,10289,0,10289,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,1,3719,1156,0,0,0,0
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,2,3649,1242,0,0,0,0
10266,2,10.0.0.10,10.0.0.7,112539,117265638,383,406000000,3.83E+11,2,1931,6364,6631288,212,0,UDP,2,3896,1242,0,0,0,1
9996,2,10.0.0.1,10.0.0.7,73469,78317954,162,904000000,1.63E+11,4,1931,13532,14425112,451,0,UDP,3,4085,241982745,0,10289,10289,0
9996,2,10.0.0.10,10.0.0.7,35541,37033722,113,387000000,1.13E+11,4,1931,9423,9818766,314,0,UDP,1,3929,78447192,0,3839,3839,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,4104,1562,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,4014,1472,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,4136,143928808,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,428548968,5186,1384,0,1384,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,4736,135462026,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,4524,135461934,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,3884,3590,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,4556,279389270,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,4266,143926690,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,3884,3590,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,4014,1472,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,143928808,4136,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,4560,279386824,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,4400,143926614,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,3590,3884,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,3789,1562,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,707935546,5732,1384,0,1384,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,3884,3590,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,3590,3884,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,3590,3884,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,4014,1312,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,4514,287897858,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,287897858,4514,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,4064,5191868,0,1384,1384,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,5186,428550034,0,1384,1384,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,279389270,4556,0,0,0,1
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,2,4106,1472,0,0,0,0
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,1,4056,1312,0,0,0,0
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,4,3926,3590,0,0,0,0
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,4,3926,3590,0,0,0,0
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,1,3795,1242,0,0,0,1
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,3,3590,3926,0,0,0,0
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,3994,1312,0,0,0,1
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,1,4308,143926690,0,0,0,0
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,4,3926,3590,0,0,0,0
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,4,471733862,5396,3837,0,3837,0
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,2,3590,3926,0,0,0,0
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,4,4598,279389270,0,0,0,0
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,3,3590,3884,0,0,0,1
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,4,3926,3590,0,0,0,0
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,4064,1472,0,0,0,1
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,1,4778,135462026,0,0,0,0
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,4014,1312,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,4014,1562,0,0,0,1
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,2,3949,1562,0,0,0,0
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,3907,1562,0,0,0,1
11995,3,10.0.0.5,10.0.0.8,22705,24203530,50,674000000,50674000000,3,2242,13387,14270542,446,0,UDP,2,1054879450,4420,7675,0,7675,0
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,3884,3590,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,2,3590,3884,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,4308,143970278,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,1,3994,1562,0,0,0,1
11905,3,10.0.0.4,10.0.0.8,4617,4921722,10,519000000,10519000000,2,2175,0,0,0,0,UDP,4,3884,3590,0,0,0,1
11995,3,10.0.0.4,10.0.0.8,45169,48150154,100,522000000,1.01E+11,3,2242,13387,14270542,446,0,UDP,3,143928808,4178,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,3,3413,3665,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,1,4117,120379586,0,3838,3838,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,2,3758,1492,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,1,3795,1242,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,4,3735,3413,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,4,3665,3413,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,1,3845,1242,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,2,3795,1492,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,3,3483,3735,0,0,0,0
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,3,274580221,4365,2594,0,2594,1
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,4,328963495,4547,6430,0,6430,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,2,3413,3735,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,2,4251,143926544,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,2,3845,1402,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,3,4253,264307059,0,3838,3838,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,3,3413,3665,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,1,3885,1492,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,3,264307059,4253,3838,0,3838,0
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,4,3735,3483,0,0,0,1
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,4,3665,3413,0,0,0,1
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,1,4139,64657678,0,2591,2591,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,3,3665,3413,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,3,3483,3735,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,2,3795,1492,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,1,3845,1242,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,4,3665,3413,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,4,3665,3413,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,1,3795,1242,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,3,143928631,3917,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,3,3413,3665,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,2,4215,241643304,0,2588,2588,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,2,3413,3735,0,0,0,0
11575,3,10.0.0.1,10.0.0.8,112761,120203226,250,305000000,2.50E+11,4,1943,13538,14431508,451,0,UDP,3,5037,570606623,0,9018,9018,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,1,4117,143926620,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,4,536786293,4841,10120,0,10120,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,2,3865,1402,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,4,3735,3413,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,2,4181,143926544,0,1155,1155,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,1,3885,1492,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,3,3413,3665,0,0,0,0
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,2,3845,1472,0,0,0,0
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,2,4333,130652992,0,2594,2594,1
11545,3,10.0.0.1,10.0.0.8,99223,105771718,220,301000000,2.20E+11,5,1943,13650,14550900,455,0,UDP,1,3795,1242,0,0,0,0
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,3,3413,3665,0,0,0,1
11995,3,10.0.0.5,10.0.0.8,22705,24203530,50,674000000,50674000000,3,2242,13387,14270542,446,0,UDP,4,4178,143928808,0,0,0,0
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,1,3845,1242,0,0,0,1
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,2,3795,1492,0,0,0,1
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,3,3483,3735,0,0,0,1
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,1,4139,64657678,0,2591,2591,1
11575,3,10.0.0.10,10.0.0.8,61996,64599832,200,496000000,2.00E+11,4,1943,9350,9742700,311,0,UDP,4,328963495,4547,6430,0,6430,1
